width (mm),length (mm),frequency (Hz),admittance (S),phase (rad)
1,2,3.1622776601683795,1.705303465297906E-8,1.5707963267948966
1,2,3.548133892335755,1.9133819584451605E-8,1.5707963267948966
1,2,3.981071705534973,2.1468498677629426E-8,1.5707963267948966
1,2,4.466835921509632,2.4088051706200134E-8,1.5707963267948966
1,2,5.011872336272724,2.7027238547940665E-8,1.5707963267948966
1,2,5.623413251903491,3.032506042729478E-8,1.5707963267948966
1,2,6.309573444801933,3.40252774380381E-8,1.5707963267948966
1,2,7.07945784384138,3.8176989213486884E-8,1.5707963267948966
1,2,7.943282347242816,4.283528644865253E-8,1.5707963267948966
1,2,8.912509381337456,4.806198192091434E-8,1.5707963267948966
1,2,10,5.39264307083907E-8,1.5707963267948966
1,2,11.220184543019636,6.050645049006557E-8,1.5707963267948966
1,2,12.589254117941675,6.788935413938058E-8,1.5707963267948966
1,2,14.125375446227547,7.617310831579997E-8,1.5707963267948966
1,2,15.848931924611142,8.546763342244057E-8,1.5707963267948966
1,2,17.78279410038923,9.589626218633544E-8,1.5707963267948966
1,2,19.952623149688797,1.0759737621195088E-7,1.5707963267948966
1,2,22.3872113856834,1.2072624222454065E-7,1.5707963267948966
1,2,25.11886431509581,1.3545707237301387E-7,1.5707963267948966
1,2,28.18382931264455,1.5198533592721525E-7,1.5707963267948966
1,2,31.622776601683793,1.705303530479417E-7,1.5707963267948966
1,2,35.48133892335755,1.9133820505031235E-7,1.5707963267948966
1,2,39.810717055349734,2.1468499978104616E-7,1.5707963267948966
1,2,44.668359215096324,2.4088053543105523E-7,1.5707963267948966
1,2,50.11872336272725,2.702724114271989E-7,1.5707963267948966
1,2,56.23413251903491,3.0325064092439486E-7,1.5707963267948966
1,2,63.09573444801933,3.402528261264899E-7,1.5707963267948966
1,2,70.79457843841381,3.817699652209506E-7,1.5707963267948966
1,2,79.43282347242817,4.2835296772316863E-7,1.5707963267948966
1,2,89.12509381337459,4.806199650361981E-7,1.5707963267948966
1,2,100,5.392645130703521E-7,1.5707963267948966
1,2,112.20184543019641,6.050647958091782E-7,1.5707963267948966
1,2,125.89254117941675,6.788939523175713E-7,1.5707963267948966
1,2,141.2537544622754,7.617316635964477E-7,1.5707963267948966
1,2,158.48931924611142,8.546771542147703E-7,1.5707963267948966
1,2,177.82794100389228,9.58963780134021E-7,1.5707963267948966
1,2,199.52623149688807,1.075975398222946E-6,1.5707963267948966
1,2,223.872113856834,1.2072647333109622E-6,1.5707963267948966
1,2,251.18864315095823,1.3545739882062311E-6,1.5707963267948966
1,2,281.8382931264455,1.5198579707843727E-6,1.5707963267948966
1,2,316.22776601683796,1.70531004445436E-6,1.5707963267948966
1,2,354.81338923357566,1.913391251803018E-6,1.5707963267948966
1,2,398.1071705534973,2.1468629952208883E-6,1.5707963267948966
1,2,446.6835921509635,2.4088237138723864E-6,1.5707963267948966
1,2,501.18723362727246,2.702750048169298E-6,1.5707963267948966
1,2,562.341325190349,3.0325430142296177E-6,1.5707963267948966
1,2,630.9573444801937,3.402579943399461E-6,1.5707963267948966
1,2,707.945784384138,3.817772656455582E-6,1.5707963267948966
1,2,794.3282347242822,4.283632801908395E-6,1.5707963267948966
1,2,891.2509381337459,4.806345323959959E-6,1.5707963267948966
1,2,1000,5.392850910989136E-6,1.5707963267948966
1,2,1122.018454301964,6.050938649796526E-6,1.5707963267948966
1,2,1258.9254117941675,6.789350170496182E-6,1.5707963267948966
1,2,1412.5375446227554,7.61789679566158E-6,1.5707963267948966
1,2,1584.893192461114,8.547591150114789E-6,1.5707963267948966
1,2,1778.2794100389228,9.59079572188275E-6,1.5707963267948966
1,2,1995.262314968881,1.0761389932811501E-5,1.5707963267948966
1,2,2238.72113856834,1.2074958787460624E-5,1.5707963267948966
1,2,2511.886431509582,1.354900598832818E-5,1.5707963267948966
1,2,2818.382931264455,1.5203195151181785E-5,1.5707963267948966
1,2,3162.2776601683795,1.7059623384826202E-5,1.5707963267948966
1,2,3548.1338923357566,1.9143132564382167E-5,1.5707963267948966
1,2,3981.0717055349733,2.148166456227088E-5,1.5707963267948966
1,2,4466.835921509635,2.4106668523130828E-5,1.5707963267948966
1,2,5011.872336272725,2.7053570278883154E-5,1.5707963267948966
1,2,5623.413251903491,3.0362317017244312E-5,1.5707963267948966
1,2,6309.573444801937,3.407801449942771E-5,1.5707963267948966
1,2,7079.457843841381,3.825168014557303E-5,1.5707963267948966
1,2,7943.282347242822,4.294114416673637E-5,1.5707963267948966
1,2,8912.509381337459,4.821214421164036E-5,1.5707963267948966
1,2,10000,5.413967947542948E-5,1.5707963267948966
1,5,1,1.3978100642492985E-8,1.5707963267948966
1,5,1.1220184543019633,1.5683686882368157E-8,1.5707963267948966
1,5,1.2589254117941673,1.7597386121416025E-8,1.5707963267948966
1,5,1.4125375446227544,1.9744591986074406E-8,1.5707963267948966
1,5,1.5848931924611136,2.2153796594830977E-8,1.5707963267948966
1,5,1.7782794100389228,2.4856968632328077E-8,1.5707963267948966
1,5,1.9952623149688797,2.7889977557090634E-8,1.5707963267948966
1,5,2.23872113856834,3.1293069557994435E-8,1.5707963267948966
1,5,2.51188643150958,3.5111401597119544E-8,1.5707963267948966
1,5,2.8183829312644537,3.939564063565066E-8,1.5707963267948966
1,5,3.1622776601683795,4.420263594557863E-8,1.5707963267948966
1,5,3.548133892335755,4.959617343385039E-8,1.5707963267948966
1,5,3.981071705534973,5.564782209834984E-8,1.5707963267948966
1,5,4.466835921509632,6.243788367743119E-8,1.5707963267948966
1,5,5.011872336272724,7.005645823696261E-8,1.5707963267948966
1,5,5.623413251903491,7.860463970062565E-8,1.5707963267948966
1,5,6.309573444801933,8.819585732900506E-8,1.5707963267948966
1,5,7.07945784384138,9.89573809163886E-8,1.5707963267948966
1,5,7.943282347242816,1.1103200955515956E-7,1.5707963267948966
1,5,8.912509381337456,1.2457996651883407E-7,1.5707963267948966
1,5,10,1.39781025396566E-7,1.5707963267948966
1,5,11.220184543019636,1.5683689563316817E-7,1.5707963267948966
1,5,12.589254117941675,1.75973899066756E-7,1.5707963267948966
1,5,14.125375446227547,1.9744597336391766E-7,1.5707963267948966
1,5,15.848931924611142,2.2153804153106769E-7,1.5707963267948966
1,5,17.78279410038923,2.4856979308335937E-7,1.5707963267948966
1,5,19.952623149688797,2.7889992631168196E-7,1.5707963267948966
1,5,22.3872113856834,3.1293090844042663E-7,1.5707963267948966
1,5,25.11886431509581,3.511143165568207E-7,1.5707963267948966
1,5,28.18382931264455,3.9395683098520123E-7,1.5707963267948966
1,5,31.622776601683793,4.420269591306633E-7,1.5707963267948966
1,5,35.48133892335755,4.959625814512931E-7,1.5707963267948966
1,5,39.810717055349734,5.564794176247127E-7,1.5707963267948966
1,5,44.668359215096324,6.243805268215818E-7,1.5707963267948966
1,5,50.11872336272725,7.005669695205039E-7,1.5707963267948966
1,5,56.23413251903491,7.860497688594282E-7,1.5707963267948966
1,5,63.09573444801933,8.819633345713989E-7,1.5707963267948966
1,5,70.79457843841381,9.89580532831354E-7,1.5707963267948966
1,5,79.43282347242817,1.110329592584308E-6,1.5707963267948966
1,5,89.12509381337459,1.2458130807693804E-6,1.5707963267948966
1,5,100,1.3978292047752097E-6,1.5707963267948966
1,5,112.20184543019641,1.5683957228571252E-6,1.5707963267948966
1,5,125.89254117941675,1.75977680129345E-6,1.5707963267948966
1,5,141.2537544622754,1.9745131449486067E-6,1.5707963267948966
1,5,158.48931924611142,2.215455869366075E-6,1.5707963267948966
1,5,177.82794100389228,2.485804521168081E-6,1.5707963267948966
1,5,199.52623149688807,2.7891498384264644E-6,1.5707963267948966
1,5,223.872113856834,3.1295217996421486E-6,1.5707963267948966
1,5,251.18864315095823,3.5114436708324527E-6,1.5707963267948966
1,5,281.8382931264455,3.939992862461756E-6,1.5707963267948966
1,5,316.22776601683796,4.42086940898189E-6,1.5707963267948966
1,5,354.81338923357566,4.9604732938476926E-6,1.5707963267948966
1,5,398.1071705534973,5.565991641751699E-6,1.5707963267948966
1,5,446.6835921509635,6.245497350077233E-6,1.5707963267948966
1,5,501.18723362727246,7.0080608466464305E-6,1.5707963267948966
1,5,562.341325190349,7.86387536498707E-6,1.5707963267948966
1,5,630.9573444801937,8.824406513393096E-6,1.5707963267948966
1,5,707.945784384138,9.90255432942108E-6,1.5707963267948966
1,5,794.3282347242822,1.1112841070257827E-5,1.5707963267948966
1,5,891.2509381337459,1.24716349642028E-5,1.5707963267948966
1,5,1000,1.3997405138265499E-5,1.5707963267948966
1,5,1122.018454301964,1.57110229215905E-5,1.5707963267948966
1,5,1258.9254117941675,1.7636120454681767E-5,1.5707963267948966
1,5,1412.5375446227554,1.9799525052487783E-5,1.5707963267948966
1,5,1584.893192461114,2.2231781314923395E-5,1.5707963267948966
1,5,1778.2794100389228,2.4967824896677217E-5,1.5707963267948966
1,5,1995.262314968881,2.8047828752224176E-5,1.5707963267948966
1,5,2238.72113856834,3.1518326857613694E-5,1.5707963267948966
1,5,2511.886431509582,3.543374779234355E-5,1.5707963267948966
1,5,2818.382931264455,3.985859057757077E-5,1.5707963267948966
1,5,3162.2776601683795,4.4870652928840656E-5,1.5707963267948966
1,5,3548.1338923357566,5.05660723182652E-5,1.5707963267948966
1,5,3981.0717055349733,5.7067671519860735E-5,1.5707963267948966
1,5,4466.835921509635,6.453974448730541E-5,1.5707963267948966
1,5,5011.872336272725,7.321643687044383E-5,1.5707963267948966
1,5,5623.413251903491,8.346182451266202E-5,1.5707963267948966
1,5,6309.573444801937,9.591409949753711E-5,1.5707963267948966
1,5,7079.457843841381,1.1189651284451795E-4,1.5707963267948966
1,5,7943.282347242822,1.3493641629580354E-4,1.5707963267948966
1,5,8912.509381337459,1.7975932062491815E-4,1.5707963267948966
1,5,10000,5.287038401444366E-4,1.5707963267948966
1,10,1,2.8356139725329553E-8,1.5707963267948966
1,10,1.1220184543019633,3.181611221735508E-8,1.5707963267948966
1,10,1.2589254117941673,3.56982653246807E-8,1.5707963267948966
1,10,1.4125375446227544,4.0054112798705375E-8,1.5707963267948966
1,10,1.5848931924611136,4.494145416863446E-8,1.5707963267948966
1,10,1.7782794100389228,5.042514153390757E-8,1.5707963267948966
1,10,1.9952623149688797,5.6577940363965187E-8,1.5707963267948966
1,10,2.23872113856834,6.348149475244379E-8,1.5707963267948966
1,10,2.51188643150958,7.122741046238482E-8,1.5707963267948966
1,10,2.8183829312644537,7.991847172858774E-8,1.5707963267948966
1,10,3.1622776601683795,8.96700041294384E-8,1.5707963267948966
1,10,3.548133892335755,1.0061140473706571E-7,1.5707963267948966
1,10,3.981071705534973,1.1288786050407536E-7,1.5707963267948966
1,10,4.466835921509632,1.2666227309314523E-7,1.5707963267948966
1,10,5.011872336272724,1.421174232054871E-7,1.5707963267948966
1,10,5.623413251903491,1.5945839343361723E-7,1.5707963267948966
1,10,6.309573444801933,1.7891529038717098E-7,1.5707963267948966
1,10,7.07945784384138,2.0074630062008288E-7,1.5707963267948966
1,10,7.943282347242816,2.2524111470356332E-7,1.5707963267948966
1,10,8.912509381337456,2.527247720775248E-7,1.5707963267948966
1,10,10,2.835619790977085E-7,1.5707963267948966
1,10,11.220184543019636,3.1816194378327365E-7,1.5707963267948966
1,10,12.589254117941675,3.56983813427292E-7,1.5707963267948966
1,10,14.125375446227547,4.0054276805582947E-7,1.5707963267948966
1,10,15.848931924611142,4.4941685768807535E-7,1.5707963267948966
1,10,17.78279410038923,5.042546878272336E-7,1.5707963267948966
1,10,19.952623149688797,5.657840247077764E-7,1.5707963267948966
1,10,22.3872113856834,6.348214714921897E-7,1.5707963267948966
1,10,25.11886431509581,7.12283320536836E-7,1.5707963267948966
1,10,28.18382931264455,7.991977341168572E-7,1.5707963267948966
1,10,31.622776601683793,8.967184279364828E-7,1.5707963267948966
1,10,35.48133892335755,1.0061400225598468E-6,1.5707963267948966
1,10,39.810717055349734,1.1289152933553538E-6,1.5707963267948966
1,10,44.668359215096324,1.2666745635624517E-6,1.5707963267948966
1,10,50.11872336272725,1.4212474518466775E-6,1.5707963267948966
1,10,56.23413251903491,1.59468736736999E-6,1.5707963267948966
1,10,63.09573444801933,1.7892989701711466E-6,1.5707963267948966
1,10,70.79457843841381,2.007669316604258E-6,1.5707963267948966
1,10,79.43282347242817,2.2527026111851376E-6,1.5707963267948966
1,10,89.12509381337459,2.527659532249416E-6,1.5707963267948966
1,10,100,2.836201624677938E-6,1.5707963267948966
1,10,112.20184543019641,3.18244160744585E-6,1.5707963267948966
1,10,125.89254117941675,3.570999975843749E-6,1.5707963267948966
1,10,141.2537544622754,4.007069962992384E-6,1.5707963267948966
1,10,158.48931924611142,4.496490367957103E-6,1.5707963267948966
1,10,177.82794100389228,5.045829891239421E-6,1.5707963267948966
1,10,199.52623149688807,5.662483486448975E-6,1.5707963267948966
1,10,223.872113856834,6.35478403255093E-6,1.5707963267948966
1,10,251.18864315095823,7.132131278988467E-6,1.5707963267948966
1,10,281.8382931264455,8.005144923579012E-6,1.5707963267948966
1,10,316.22776601683796,8.985843783271714E-6,1.5707963267948966
1,10,354.81338923357566,1.0087864320849858E-5,1.5707963267948966
1,10,398.1071705534973,1.1326725253624942E-5,1.5707963267948966
1,10,446.6835921509635,1.272016190428717E-5,1.5707963267948966
1,10,501.18723362727246,1.428854920568826E-5,1.5707963267948966
1,10,562.341325190349,1.6055424554664494E-5,1.5707963267948966
1,10,630.9573444801937,1.8048331829042502E-5,1.5707963267948966
1,10,707.945784384138,2.0299881311405744E-5,1.5707963267948966
1,10,794.3282347242822,2.2849240761000615E-5,1.5707963267948966
1,10,891.2509381337459,2.5744732254413846E-5,1.5707963267948966
1,10,1000,2.9047926780679125E-5,1.5707963267948966
1,10,1122.018454301964,3.284096779479074E-5,1.5707963267948966
1,10,1258.9254117941675,3.7240699039906515E-5,1.5707963267948966
1,10,1412.5375446227554,4.24287947213951E-5,1.5707963267948966
1,10,1584.893192461114,4.872407628048257E-5,1.5707963267948966
1,10,1778.2794100389228,5.679248032817832E-5,1.5707963267948966
1,10,1995.262314968881,6.843670704862332E-5,1.5707963267948966
1,10,2238.72113856834,9.146864729529446E-5,1.5707963267948966
1,10,2511.886431509582,3.276859841825121E-4,1.5707963267948966
1,10,2818.382931264455,1.8756419032144447E-5,1.5707963267948966
1,10,3162.2776601683795,5.4773230711107396E-5,1.5707963267948966
1,10,3548.1338923357566,7.249732377666736E-5,1.5707963267948966
1,10,3981.0717055349733,8.716425605658103E-5,1.5707963267948966
1,10,4466.835921509635,1.0154887922115744E-4,1.5707963267948966
1,10,5011.872336272725,1.1665739856281566E-4,1.5707963267948966
1,10,5623.413251903491,1.3305477873895786E-4,1.5707963267948966
1,10,6309.573444801937,1.5121544449560429E-4,1.5707963267948966
1,10,7079.457843841381,1.7181794171864683E-4,1.5707963267948966
1,10,7943.282347242822,1.9833882465491388E-4,1.5707963267948966
1,10,8912.509381337459,2.108469855208033E-4,1.5707963267948966
1,10,10000,2.4319451535514378E-4,1.5707963267948966
1,20,1,5.714660149615358E-8,1.5707963267948966
1,20,1.1220184543019633,6.411954628126427E-8,1.5707963267948966
1,20,1.2589254117941673,7.194332177964381E-8,1.5707963267948966
1,20,1.4125375446227544,8.072174415573071E-8,1.5707963267948966
1,20,1.5848931924611136,9.057130002447725E-8,1.5707963267948966
1,20,1.7782794100389228,1.0162268788272351E-7,1.5707963267948966
1,20,1.9952623149688797,1.1402256225983592E-7,1.5707963267948966
1,20,2.23872113856834,1.2793547076914514E-7,1.5707963267948966
1,20,2.51188643150958,1.4354601503668366E-7,1.5707963267948966
1,20,2.8183829312644537,1.610613610575918E-7,1.5707963267948966
1,20,3.1622776601683795,1.807139457242255E-7,1.5707963267948966
1,20,3.548133892335755,2.0276456213007713E-7,1.5707963267948966
1,20,3.981071705534973,2.275058014469737E-7,1.5707963267948966
1,20,4.466835921509632,2.5526602030160027E-7,1.5707963267948966
1,20,5.011872336272724,2.8641368440671394E-7,1.5707963267948966
1,20,5.623413251903491,3.2136210190988783E-7,1.5707963267948966
1,20,6.309573444801933,3.605751453092705E-7,1.5707963267948966
1,20,7.07945784384138,4.045732973008873E-7,1.5707963267948966
1,20,7.943282347242816,4.539406099838469E-7,1.5707963267948966
1,20,8.912509381337456,5.093324056343675E-7,1.5707963267948966
1,20,10,5.714840711390545E-7,1.5707963267948966
1,20,11.220184543019636,6.412209814886437E-7,1.5707963267948966
1,20,12.589254117941675,7.194692551886087E-7,1.5707963267948966
1,20,14.125375446227547,8.072683331980684E-7,1.5707963267948966
1,20,15.848931924611142,9.057848787706954E-7,1.5707963267948966
1,20,17.78279410038923,1.0163284866258454E-6,1.5707963267948966
1,20,19.952623149688797,1.1403691604941313E-6,1.5707963267948966
1,20,22.3872113856834,1.2795573734654597E-6,1.5707963267948966
1,20,25.11886431509581,1.435746497452195E-6,1.5707963267948966
1,20,28.18382931264455,1.6110182896375732E-6,1.5707963267948966
1,20,31.622776601683793,1.8077112791386822E-6,1.5707963267948966
1,20,35.48133892335755,2.02845377905354E-6,1.5707963267948966
1,20,39.810717055349734,2.276200724166372E-6,1.5707963267948966
1,20,44.668359215096324,2.5542761957396207E-6,1.5707963267948966
1,20,50.11872336272725,2.8664222121057185E-6,1.5707963267948966
1,20,56.23413251903491,3.216854565211846E-6,1.5707963267948966
1,20,63.09573444801933,3.6103272468307313E-6,1.5707963267948966
1,20,70.79457843841381,4.052212756082791E-6,1.5707963267948966
1,20,79.43282347242817,4.548588074573468E-6,1.5707963267948966
1,20,89.12509381337459,5.1063475518168675E-6,1.5707963267948966
1,20,100,5.73333315503055E-6,1.5707963267948966
1,20,112.20184543019641,6.4385038294646015E-6,1.5707963267948966
1,20,125.89254117941675,7.232146242671406E-6,1.5707963267948966
1,20,141.2537544622754,8.126153845433471E-6,1.5707963267948966
1,20,158.48931924611142,9.134410542094972E-6,1.5707963267948966
1,20,177.82794100389228,1.027332187895882E-5,1.5707963267948966
1,20,199.52623149688807,1.1562615184016128E-5,1.5707963267948966
1,20,223.872113856834,1.3026598631918664E-5,1.5707963267948966
1,20,251.18864315095823,1.4696212607043873E-5,1.5707963267948966
1,20,281.8382931264455,1.661274473909481E-5,1.5707963267948966
1,20,316.22776601683796,1.8834949753721513E-5,1.5707963267948966
1,20,354.81338923357566,2.1454430229685243E-5,1.5707963267948966
1,20,398.1071705534973,2.463313833279605E-5,1.5707963267948966
1,20,446.6835921509635,2.8713287390576114E-5,1.5707963267948966
1,20,501.18723362727246,3.464311553157418E-5,1.5707963267948966
1,20,562.341325190349,4.672278415255981E-5,1.5707963267948966
1,20,630.9573444801937,2.677318576678741E-4,1.5707963267948966
1,20,707.945784384138,1.3063623376104297E-5,1.5707963267948966
1,20,794.3282347242822,2.905899596188509E-5,1.5707963267948966
1,20,891.2509381337459,3.760127102456506E-5,1.5707963267948966
1,20,1000,4.487869845221943E-5,1.5707963267948966
1,20,1122.018454301964,5.2108121508317435E-5,1.5707963267948966
1,20,1258.9254117941675,5.975110526547587E-5,1.5707963267948966
1,20,1412.5375446227554,6.80791394826724E-5,1.5707963267948966
1,20,1584.893192461114,7.733228213834365E-5,1.5707963267948966
1,20,1778.2794100389228,8.7878688207044E-5,1.5707963267948966
1,20,1995.262314968881,1.0175868920596751E-4,1.5707963267948966
1,20,2238.72113856834,1.0731806901826753E-4,1.5707963267948966
1,20,2511.886431509582,1.240875986225345E-4,1.5707963267948966
1,20,2818.382931264455,1.425155823320496E-4,1.5707963267948966
1,20,3162.2776601683795,2.1220337962995622E-4,1.5707963267948966
1,20,3548.1338923357566,1.6643662713343246E-4,1.5707963267948966
1,20,3981.0717055349733,1.9179923860582738E-4,1.5707963267948966
1,20,4466.835921509635,2.1725782913920166E-4,1.5707963267948966
1,20,5011.872336272725,2.4522765627614783E-4,1.5707963267948966
1,20,5623.413251903491,2.7669550064627116E-4,1.5707963267948966
1,20,6309.573444801937,3.131227187485578E-4,1.5707963267948966
1,20,7079.457843841381,3.628176551179073E-4,1.5707963267948966
1,20,7943.282347242822,3.651966749507799E-4,1.5707963267948966
1,20,8912.509381337459,4.2805696048472746E-4,1.5707963267948966
1,20,10000,4.845232366377932E-4,1.5707963267948966
1,50,1,1.4360462183451885E-7,1.5707963267948966
1,50,1.1220184543019633,1.611274881070031E-7,1.5707963267948966
1,50,1.2589254117941673,1.8078879114564366E-7,1.5707963267948966
1,50,1.4125375446227544,2.0284927950084616E-7,1.5707963267948966
1,50,1.5848931924611136,2.2760191000246272E-7,1.5707963267948966
1,50,1.7782794100389228,2.553752511637076E-7,1.5707963267948966
1,50,1.9952623149688797,2.8653877756202085E-7,1.5707963267948966
1,50,2.23872113856834,3.2150681382339904E-7,1.5707963267948966
1,50,2.51188643150958,3.607419078098485E-7,1.5707963267948966
1,50,2.8183829312644537,4.047670965534154E-7,1.5707963267948966
1,50,3.1622776601683795,4.5416846685950137E-7,1.5707963267948966
1,50,3.548133892335755,5.096028326014071E-7,1.5707963267948966
1,50,3.981071705534973,5.718047656078578E-7,1.5707963267948966
1,50,4.466835921509632,6.416058045908278E-7,1.5707963267948966
1,50,5.011872336272724,7.199420815662775E-7,1.5707963267948966
1,50,5.623413251903491,8.078520659251304E-7,1.5707963267948966
1,50,6.309573444801933,9.065155224413747E-7,1.5707963267948966
1,50,7.07945784384138,1.017256157647135E-6,1.5707963267948966
1,50,7.943282347242816,1.1415658894736147E-6,1.5707963267948966
1,50,8.912509381337456,1.2811174632186002E-6,1.5707963267948966
1,50,10,1.4378003316662616E-6,1.5707963267948966
1,50,11.220184543019636,1.6137594613149151E-6,1.5707963267948966
1,50,12.589254117941675,1.8114083316886267E-6,1.5707963267948966
1,50,14.125375446227547,2.033483344413942E-6,1.5707963267948966
1,50,15.848931924611142,2.283101615313168E-6,1.5707963267948966
1,50,17.78279410038923,2.5638298414726732E-6,1.5707963267948966
1,50,19.952623149688797,2.8797393384277532E-6,1.5707963267948966
