width (mm),length (mm),frequency (Hz),admittance (S),phase (rad)
35,10,10,9.05858369637335E-6,1.5447422553607366
35,10,11.220184543019636,1.0163903593087895E-5,1.5447422678178635
35,10,12.589254117941675,1.1404095198225438E-5,1.5447422835181024
35,10,14.125375446227547,1.2795616288044986E-5,1.5447423032902465
35,10,15.848931924611142,1.4356933152549397E-5,1.5447423281421693
35,10,17.78279410038923,1.610876589100792E-5,1.5447423594172074
35,10,19.952623149688797,1.8074363620961896E-5,1.5447423988083469
35,10,22.3872113856834,2.027981336298031E-5,1.5447424484221566
35,10,25.11886431509581,2.2754386758366865E-5,1.5447425108843884
35,10,28.18382931264455,2.5530929340013E-5,1.5447425895408922
35,10,31.622776601683793,2.8646297395533286E-5,1.544742688520683
35,10,35.48133892335755,3.2141848770311416E-5,1.5447428131040708
35,10,39.810717055349734,3.606399386806442E-5,1.5447429699304027
35,10,44.668359215096324,4.0464814859868435E-5,1.5447431674511691
35,10,50.11872336272725,4.540276107890704E-5,1.5447434162113285
35,10,56.23413251903491,5.0943431062140535E-5,1.5447437294610378
35,10,63.09573444801933,5.716045231282122E-5,1.5447441239859356
35,10,70.79457843841381,6.413647077321118E-5,1.5447446208260778
35,10,79.43282347242817,7.19642664908431E-5,1.544745246735176
35,10,89.12509381337459,8.074800991449404E-5,1.5447460353308669
35,10,100,9.060468059741244E-5,1.544747028926327
35,10,112.20184543019641,1.0166567231662752E-4,1.5447482811104152
35,10,125.89254117941675,1.1407861041928458E-4,1.5447498596446563
35,10,141.2537544622754,1.2800941692355436E-4,1.544751850398287
35,10,158.48931924611142,1.4364466214607035E-4,1.5447543620858468
35,10,177.82794100389228,1.6119425786766624E-4,1.5447575328810104
35,10,199.52623149688807,1.8089455288011454E-4,1.5447615385768603
35,10,223.872113856834,2.030119201563635E-4,1.5447666037179644
35,10,251.18864315095823,2.2784694260310562E-4,1.5447730158119688
35,10,281.8382931264455,2.5573935953649736E-4,1.544781144990052
35,10,316.22776601683796,2.87073985519333E-4,1.5447914702638914
35,10,354.81338923357566,3.2228792151725284E-4,1.5448046157816486
35,10,398.1071705534973,3.618795507902807E-4,1.5448214025860707
35,10,446.6835921509635,4.0642005790059334E-4,1.5448429220112112
35,10,501.18723362727246,4.565686627820934E-4,1.5448706414722992
35,10,562.341325190349,5.130941442271524E-4,1.5449065865958485
35,10,630.9573444801937,5.769054912476316E-4,1.5449535840827935
35,10,707.945784384138,6.491004651933672E-4,1.5450157113490046
35,10,794.3282347242822,7.310464737565592E-4,1.5450990492614864
35,10,891.2509381337459,8.245283280017135E-4,1.5452130723566364
35,10,1000,9.320471927427596E-4,1.545373397660029
35,10,1122.018454301964,0.0010575072295061973,1.5456077328556133
35,10,1258.9254117941675,0.0012080804792126598,1.5459703425440825
35,10,1412.5375446227554,0.0014006446624970363,1.5465825526569028
35,10,1584.893192461114,0.001695435413520241,1.5477615826976725
35,10,1778.2794100389228,0.0027160269178881824,1.548948088489839
35,10,1995.262314968881,8.414218480250489E-4,1.5066516849696392
35,10,2238.72113856834,0.0015920248882151497,1.5372764524302633
35,10,2511.886431509582,0.0019539822048635254,1.5404637791994826
35,10,2818.382931264455,0.0022808780005276227,1.5416919919261727
35,10,3162.2776601683795,0.0026249247705054774,1.5424128763416076
35,10,3548.1338923357566,0.003013122009181591,1.543002524148961
35,10,3981.0717055349733,0.003491299299145934,1.5437223372296864
35,10,4466.835921509635,0.004374835841726712,1.5451828109471724
35,10,5011.872336272725,0.003455751132747092,1.535009164961934
35,10,5623.413251903491,0.004529449979320171,1.5414771245389145
35,10,6309.573444801937,0.005371557304385726,1.542966730222562
35,10,7079.457843841381,0.007475276042309606,1.5455269934092686
35,10,7943.282347242822,0.005997212570088683,1.5394327294380448
35,10,8912.509381337459,0.006790451124794748,1.5391999918460753
35,10,10000,0.008247855827009902,1.5421800821138887
35,10,11220.18454301963,0.010805878305342662,1.543871630233781
35,10,12589.254117941688,0.009997732953185111,1.5381100461056365
35,10,14125.375446227554,0.01073019113472115,1.539640189639003
35,10,15848.93192461114,0.01266467219573982,1.5411974409997926
35,10,17782.794100389227,0.015528043019038984,1.5416737480639204
35,10,19952.62314968879,0.014812162519920223,1.5386292395821726
35,12,1,1.0904485596017462E-6,1.5448322048280092
35,12,1.1220184543019633,1.2235034195982084E-6,1.5448322050580519
35,12,1.2589254117941673,1.3727934318442526E-6,1.5448322053271928
35,12,1.4125375446227544,1.5402995902158885E-6,1.544832205711245
35,12,1.5848931924611136,1.7282446012085598E-6,1.5448322061879596
35,12,1.7782794100389228,1.9391223889200744E-6,1.5448322068142017
35,12,1.9952623149688797,2.175731193644757E-6,1.544832207747748
35,12,2.23872113856834,2.4412106540172887E-6,1.5448322087197075
35,12,2.51188643150958,2.7390835496085386E-6,1.5448322099376728
35,12,2.8183829312644537,3.073302507854764E-6,1.5448322115648656
35,12,3.1622776601683795,3.4483024124984034E-6,1.5448322134525962
35,12,3.548133892335755,3.869059365637515E-6,1.5448322159671983
35,12,3.981071705534973,4.3411565701597824E-6,1.5448322189384371
35,12,4.466835921509632,4.870858614569009E-6,1.5448322228572453
35,12,5.011872336272724,5.465194427484665E-6,1.5448322278002398
35,12,5.623413251903491,6.132050635321088E-6,1.5448322339193905
35,12,6.309573444801933,6.880276325384914E-6,1.544832241776613
35,12,7.07945784384138,7.71980027524787E-6,1.5448322515129504
35,12,7.943282347242816,8.661763030108599E-6,1.5448322638827623
35,12,8.912509381337456,9.718664505306411E-6,1.5448322793615044
35,12,10,1.0904530236670734E-5,1.5448322990048933
35,12,11.220184543019636,1.223509722450039E-5,1.5448323235656454
35,12,12.589254117941675,1.37280233765384E-5,1.5448323545672284
35,12,14.125375446227547,1.540312165701549E-5,1.5448323935278583
35,12,15.848931924611142,1.728262364115824E-5,1.5448324426300992
35,12,17.78279410038923,1.9391474826826903E-5,1.5448325045114675
35,12,19.952623149688797,2.175766613526928E-5,1.5448325822469813
35,12,22.3872113856834,2.4412606900564302E-5,1.5448326802219772
35,12,25.11886431509581,2.7391542384190904E-5,1.544832803611987
35,12,28.18382931264455,3.0734023605269446E-5,1.5448329589599519
35,12,31.622776601683793,3.448443495009559E-5,1.5448331546016185
35,12,35.48133892335755,3.869258630170046E-5,1.5448334006637585
35,12,39.810717055349734,4.3414380687860604E-5,1.5448337105074763
35,12,44.668359215096324,4.871256329205702E-5,1.544834100991578
35,12,50.11872336272725,5.465756370242246E-5,1.5448345927984402
35,12,56.23413251903491,6.132844674643892E-5,1.5448352121662945
35,12,63.09573444801933,6.881398408065246E-5,1.5448359925309365
35,12,70.79457843841381,7.721386164342541E-5,1.5448369757865656
35,12,79.43282347242817,8.664004657630074E-5,1.5448382148281392
35,12,89.12509381337459,9.721833860807264E-5,1.5448397773269693
35,12,100,1.0909012000040448E-4,1.5448417474037526
35,12,112.20184543019641,1.2241436775998105E-4,1.5448442329182315
35,12,125.89254117941675,1.373699401030146E-4,1.54484737049217
35,12,141.2537544622754,1.5415821189668875E-4,1.544851333941848
35,12,158.48931924611142,1.7300612587071486E-4,1.544856345301492
35,12,177.82794100389228,1.9416974911001732E-4,1.544862688619418
35,12,199.52623149688807,2.179384770841192E-4,1.5448707296779303
35,12,223.872113856834,2.446400521040342E-4,1.5448809413475018
35,12,251.18864315095823,2.7464667742445515E-4,1.5448939395763925
35,12,281.8382931264455,3.083826231447785E-4,1.544910533736775
35,12,316.22776601683796,3.4633395683696713E-4,1.5449317990628166
35,12,354.81338923357566,3.8906141900352855E-4,1.544959182836432
35,12,398.1071705534973,4.372182361895616E-4,1.5449946675197301
35,12,446.6835921509635,4.915760139270791E-4,1.5450410262294276
35,12,501.18723362727246,5.530645307676835E-4,1.545102232297789
35,12,562.341325190349,6.228392615723988E-4,1.5451842245264256
35,12,630.9573444801937,7.024004482795349E-4,1.5452961733962784
35,12,707.945784384138,7.938343063963059E-4,1.5454531094765833
35,12,794.3282347242822,9.003557388393735E-4,1.5456814626977076
35,12,891.2509381337459,0.0010277465405206874,1.5460323436991779
35,12,1000,0.0011891415318414182,1.5466182749604112
35,12,1122.018454301964,0.0014282885719918948,1.5477313276242461
35,12,1258.9254117941675,0.0020973804260035144,1.5496888649663305
35,12,1412.5375446227554,4.5289545427774496E-4,1.4598099572219605
35,12,1584.893192461114,0.0013106429599293171,1.5361123048160006
35,12,1778.2794100389228,0.001638121743870431,1.5400632578804072
35,12,1995.262314968881,0.0019194617109972504,1.5414382022692852
35,12,2238.72113856834,0.002208381975034636,1.5421735260233462
35,12,2511.886431509582,0.0025248907588286927,1.5426892261996323
35,12,2818.382931264455,0.0028864667150875333,1.543163589304337
35,12,3162.2776601683795,0.0033287534745232886,1.5437805998850922
35,12,3548.1338923357566,0.004078389364943748,1.5451006276971726
35,12,3981.0717055349733,0.003396857179842519,1.5361817844225778
35,12,4466.835921509635,0.004490074332021994,1.5425132419295802
35,12,5011.872336272725,0.006169184325399103,1.5455763279786479
35,12,5623.413251903491,0.004998202695956199,1.538893526573097
35,12,6309.573444801937,0.006148517011530595,1.5417953103120603
35,12,7079.457843841381,0.008275995948367778,1.5410861536021923
35,12,7943.282347242822,0.009015967130831101,1.5429747504473528
35,12,8912.509381337459,0.007864427905456193,1.5381045447080197
35,12,10000,0.009618560395355172,1.5411090941370647
35,12,11220.18454301963,0.008538192090653799,1.5264589056491857
35,12,12589.254117941688,0.011940522110872208,1.5408282296406715
35,12,14125.375446227554,0.013079866117367445,1.5394519127628956
35,12,15848.93192461114,0.07618475469654369,0.6932282480036149
35,12,17782.794100389227,0.017021541599872597,1.5409280992575713
35,12,19952.62314968879,0.006949404237436095,1.1505799972589197
35,15,1,1.3701319826763499E-6,1.5449745486098523
35,15,1.1220184543019633,1.5373134016485933E-6,1.544974549091965
35,15,1.2589254117941673,1.7248940595734523E-6,1.544974549802147
35,15,1.4125375446227544,1.9353630321081744E-6,1.5449745505825438
35,15,1.5848931924611136,2.1715131390612716E-6,1.5449745516548448
35,15,1.7782794100389228,2.4364780017066233E-6,1.544974553421199
35,15,1.9952623149688797,2.7337735023838514E-6,1.5449745552874128
35,15,2.23872113856834,3.0673446094679126E-6,1.54497455746759
35,15,2.51188643150958,3.4416177009540294E-6,1.5449745604378766
35,15,2.8183829312644537,3.86155917375452E-6,1.5449745640307668
35,15,3.1622776601683795,4.332741533218448E-6,1.5449745686998808
35,15,3.548133892335755,4.8614170710298625E-6,1.544974573980205
35,15,3.981071705534973,5.4546013373153024E-6,1.5449745810424445
35,15,4.466835921509632,6.120165764949186E-6,1.5449745901020409
35,15,5.011872336272724,6.866942287734203E-6,1.5449746013765406
35,15,5.623413251903491,7.704840743682607E-6,1.5449746156617004
35,15,6.309573444801933,8.644980158778055E-6,1.544974633425641
35,15,7.07945784384138,9.699836761479652E-6,1.5449746559898598
35,15,7.943282347242816,1.0883409181273382E-5,1.5449746842421912
35,15,8.912509381337456,1.2211404919608938E-5,1.5449747200869461
35,15,10,1.370144830588612E-5,1.544974764927086
35,15,11.220184543019636,1.537331547562625E-5,1.544974821381867
35,15,12.589254117941675,1.724919691930968E-5,1.544974892600406
35,15,14.125375446227547,1.9353992422685578E-5,1.5449749821820098
35,15,15.848931924611142,2.1715642819745365E-5,1.5449750949422076
35,15,17.78279410038923,2.4365502122653082E-5,1.5449752370813017
35,15,19.952623149688797,2.7338754946822997E-5,1.5449754158823397
35,15,22.3872113856834,3.067488701697676E-5,1.5449756410588005
35,15,25.11886431509581,3.4418212596383594E-5,1.5449759247275057
35,15,28.18382931264455,3.861846748595927E-5,1.544976281762119
35,15,31.622776601683793,4.333147794932309E-5,1.5449767314064415
35,15,35.48133892335755,4.861991173111201E-5,1.5449772977090506
35,15,39.810717055349734,5.4554125277244694E-5,1.5449780108900104
35,15,44.668359215096324,6.121312151291157E-5,1.544978909820997
35,15,50.11872336272725,6.868562618518889E-5,1.5449800425664608
35,15,56.23413251903491,7.707131280247782E-5,1.544981470283364
35,15,63.09573444801933,8.64821888435904E-5,1.544983270471837
35,15,70.79457843841381,9.704417325913714E-5,1.5449855412802904
35,15,79.43282347242817,1.0889889739396633E-4,1.5449884071301319
35,15,89.12509381337459,1.2220577684523805E-4,1.544992027097294
35,15,100,1.3714437941176827E-4,1.5449966011745517
35,15,112.20184543019641,1.5391722362346707E-4,1.545002387988546
35,15,125.89254117941675,1.7275302069310821E-4,1.5450097185654623
35,15,141.2537544622754,1.939105496706392E-4,1.5450190199387939
35,15,158.48931924611142,2.1768333413625733E-4,1.5450308465828035
35,15,177.82794100389228,2.444054029366957E-4,1.5450459241460024
35,15,199.52623149688807,2.7445856217199493E-4,1.5450652112036227
35,15,223.872113856834,3.0828188104578834E-4,1.5450899901660342
35,15,251.18864315095823,3.4638455064022193E-4,1.5451220037157198
35,15,281.8382931264455,3.8936411454938577E-4,1.5451636637710437
35,15,316.22776601683796,4.3793392230034937E-4,1.54521839240417
35,15,354.81338923357566,4.929671476894218E-4,1.5452911909545917
35,15,398.1071705534973,5.555732160527581E-4,1.5453896537704541
35,15,446.6835921509635,6.272429619633173E-4,1.5455258821749953
35,15,501.18723362727246,7.101556061009298E-4,1.5457203809180968
35,15,562.341325190349,8.079305752270093E-4,1.5460110169994707
35,15,630.9573444801937,9.278229536934751E-4,1.5464757422071795
35,15,707.945784384138,0.0010893190759731013,1.547302133909318
35,15,794.3282347242822,0.001381733512407361,1.5490139575585296
35,15,891.2509381337459,0.008891980583993613,1.4820397930779685
35,15,1000,8.663670213633712E-4,1.5282146316509704
35,15,1122.018454301964,0.001234831750774885,1.5385462410853514
35,15,1258.9254117941675,0.001480886336948964,1.5407809828446979
35,15,1412.5375446227554,0.001715672229135812,1.5417602355001172
35,15,1584.893192461114,0.001963647114222511,1.5423334131407012
35,15,1778.2794100389228,0.002236514627489159,1.5427447911328782
35,15,1995.262314968881,0.00254445306701434,1.5431056609424767
35,15,2238.72113856834,0.0029023522589518517,1.5435065136452164
35,15,2511.886431509582,0.003350351183181629,1.5441217850024285
35,15,2818.382931264455,0.0047621355165596724,1.5435810498323945
35,15,3162.2776601683795,0.0043590412483688066,1.5445345328368496
35,15,3548.1338923357566,0.002504759959561823,1.5125470840809179
35,15,3981.0717055349733,0.004637728356871649,1.540505920424708
35,15,4466.835921509635,0.005577844008873896,1.5424733674145261
35,15,5011.872336272725,0.007151910988100955,1.5446211390450186
35,15,5623.413251903491,0.005456128021559215,1.5320431943788066
35,15,6309.573444801937,0.007178397070437562,1.53965036803344
35,15,7079.457843841381,0.008404392441115571,1.541027212186752
35,15,7943.282347242822,0.009831909026609154,1.5420258805054354
35,15,8912.509381337459,0.001664123902387274,0.7050054887628302
35,15,10000,0.011681520403690087,1.5403777698664158
35,15,11220.18454301963,0.01351802063944471,1.5412451714728745
35,15,12589.254117941688,0.017950244500944634,1.5420777292925025
35,15,14125.375446227554,0.015214153351587446,1.5375034517715975
35,15,15848.93192461114,0.01837848592456988,1.5400044372642612
35,15,17782.794100389227,0.02296266072887897,1.5402683939587776
35,15,19952.62314968879,0.02329699093888948,1.540022092318461
35,20,1,1.844217418013377E-6,1.5452080633112204
35,20,1.1220184543019633,2.069246117591967E-6,1.5452080648650872
35,20,1.2589254117941673,2.3217325253544E-6,1.5452080667848818
35,20,1.4125375446227544,2.605027011628141E-6,1.5452080691840597
35,20,1.5848931924611136,2.9228888909816033E-6,1.5452080731991042
35,20,1.7782794100389228,3.2795359042660593E-6,1.5452080775854897
35,20,1.9952623149688797,3.679700653444347E-6,1.5452080828738481
35,20,2.23872113856834,4.128693270327347E-6,1.5452080897176623
35,20,2.51188643150958,4.632471717788975E-6,1.5452080980102176
35,20,2.8183829312644537,5.197721254615112E-6,1.5452081090452334
35,20,3.1622776601683795,5.831942323182346E-6,1.5452081214581792
35,20,3.548133892335755,6.543551550327356E-6,1.545208137720287
35,20,3.981071705534973,7.341992385973163E-6,1.5452081589372557
35,20,4.466835921509632,8.237860236011675E-6,1.5452081848032766
35,20,5.011872336272724,9.24304478588073E-6,1.5452082185036637
35,20,5.623413251903491,1.0370885454873616E-5,1.5452082597258248
35,20,6.309573444801933,1.1636351365232506E-5,1.5452083119785336
35,20,7.07945784384138,1.3056238435666358E-5,1.5452083777950292
35,20,7.943282347242816,1.464939347574666E-5,1.5452084608129353
35,20,8.912509381337456,1.643696474665084E-5,1.545208565390738
35,20,10,1.8442683283308552E-5,1.5452086966340939
35,20,11.220184543019636,2.069318044190716E-5,1.5452088623364162
35,20,12.589254117941675,2.3218341333364765E-5,1.5452090708106203
35,20,14.125375446227547,2.6051705659620277E-5,1.5452093334199453
35,20,15.848931924611142,2.9230915904189066E-5,1.5452096641182858
35,20,17.78279410038923,3.2798222115859485E-5,1.5452100802972497
35,20,19.952623149688797,3.680105161959355E-5,1.5452106045895568
35,20,22.3872113856834,4.129264830967763E-5,1.5452112652111045
35,20,25.11886431509581,4.633279439229643E-5,1.5452120973384924
35,20,28.18382931264455,5.198862691574663E-5,1.5452131457325995
35,20,31.622776601683793,5.833556089108362E-5,1.545214467381037
35,20,35.48133892335755,6.545833034047345E-5,1.5452161327933802
35,20,39.810717055349734,7.345218533296986E-5,1.5452182334989857
35,20,44.668359215096324,8.242423849551897E-5,1.5452208838762385
35,20,50.11872336272725,9.24950246040684E-5,1.5452242302704164
35,20,56.23413251903491,1.0380028185222127E-4,1.5452284579180502
35,20,63.09573444801933,1.1649302922382271E-4,1.545233803656999
35,20,70.79457843841381,1.3074599431854296E-4,1.5452405714581023
35,20,79.43282347242817,1.4675448273325354E-4,1.5452491524024312
35,20,89.12509381337459,1.6473983703722153E-4,1.5452600543457249
35,20,100,1.8495360339006983E-4,1.545273933683828
35,20,112.20184543019641,2.0768287157449467E-4,1.545291659936481
35,20,125.89254117941675,2.3325701354980907E-4,1.5453143870688355
35,20,141.2537544622754,2.620567449150178E-4,1.5453436712905968
35,20,158.48931924611142,2.945267429284008E-4,1.5453816489384786
35,20,177.82794100389228,3.3119411503648304E-4,1.5454313140159577
35,20,199.52623149688807,3.726972495483803E-4,1.5454969798206233
35,20,223.872113856834,4.198341109879139E-4,1.5455850740919639
35,20,251.18864315095823,4.736502153992091E-4,1.5457055982715275
35,20,281.8382931264455,5.356154076697948E-4,1.5458749936292573
35,20,316.22776601683796,6.080252359532051E-4,1.5461223039983714
35,20,354.81338923357566,6.950697331026947E-4,1.5465040343923977
35,20,398.1071705534973,8.064083567710751E-4,1.54714572474081
35,20,446.6835921509635,9.746793559638878E-4,1.5483804784345914
35,20,501.18723362727246,0.0014693583375173388,1.5507577754480637
35,20,562.341325190349,2.5623506371554196E-4,1.4433316656341333
35,20,630.9573444801937,8.548319910593943E-4,1.535574506062995
35,20,707.945784384138,0.0010791154980117448,1.5398680472140598
35,20,794.3282347242822,0.0012676938237248636,1.5413260667538176
35,20,891.2509381337459,0.0014581168842614,1.5420634040785701
35,20,1000,0.0016626260218144532,1.542521507803696
35,20,1122.018454301964,0.0018882925183895077,1.5428534267307041
35,20,1258.9254117941675,0.0021413388903711254,1.5431323228074512
35,20,1412.5375446227554,0.0024292262525921764,1.5434080266280694
35,20,1584.893192461114,0.0027639880800900884,1.5437372536570766
35,20,1778.2794100389228,0.003204673186108447,1.5442306600748978
35,20,1995.262314968881,0.00370962871651312,1.5450252019287245
35,20,2238.72113856834,0.007209626579742901,1.539279975899357
35,20,2511.886431509582,0.004016284751064918,1.5410817809605342
35,20,2818.382931264455,0.005191986551517292,1.544456205353791
35,20,3162.2776601683795,0.0011531349882886786,-1.2041312131073683
35,20,3548.1338923357566,0.0050029632968317216,1.5369021000935161
35,20,3981.0717055349733,0.006064450613207741,1.5398565820602181
35,20,4466.835921509635,0.007036652866663346,1.5408829542772977
35,20,5011.872336272725,0.00806428020168047,1.5415439676822782
35,20,5623.413251903491,0.009355281830924515,1.5423046183178533
35,20,6309.573444801937,0.005533243207710528,1.4488025533007658
35,20,7079.457843841381,0.011988085445310877,1.5421156311804813
35,20,7943.282347242822,0.009748227286431415,1.5254909120174507
35,20,8912.509381337459,0.013220515356859648,1.5388368892996596
35,20,10000,0.014674815406785283,1.5373834685115428
35,20,11220.18454301963,0.017573683114686274,1.5407273341028584
35,20,12589.254117941688,0.021036547167711615,1.5417005556650942
35,20,14125.375446227554,0.027102939629756618,1.5384313465403787
35,20,15848.93192461114,0.022407617986095123,1.534509657331019
35,20,17782.794100389227,0.015531676095693902,1.316474870254585
35,20,19952.62314968879,0.030803495230226886,1.540241655350095
